type,entry,sl,tp,profit,balance,result,time,hour,session
SELL,4325.233,4325.233,4311.856391098052,12.435628127504204,1048.737972086188,WIN,2026-01-02 17:41:00,17,NewYork
BUY,4320.5779999999995,4320.5779999999995,4338.503093280973,12.584855665034256,1061.3228277512221,WIN,2026-01-02 19:08:00,19,NewYork
SELL,4317.917,4320.954270752271,4305.767916990916,-3.1839684832536665,1058.1388592679684,LOSS,2026-01-02 20:01:00,20,NewYork
BUY,4320.577,4320.577,4327.391381379438,12.697666311215622,1070.8365255791841,WIN,2026-01-02 20:16:00,20,NewYork
SELL,4392.624,4399.363282477014,4365.666870091944,-3.2125095767375527,1067.6240160024465,LOSS,2026-01-05 02:07:00,2,Tokyo
BUY,4401.728,4401.728,4424.104355221466,0.0,1067.6240160024465,BE,2026-01-05 02:29:00,2,Tokyo
SELL,4405.399,4407.711752159334,4396.147991362667,-3.202872048007339,1064.4211439544392,LOSS,2026-01-05 03:38:00,3,Tokyo
BUY,4408.177,4405.801196701513,4417.680213193948,-3.193263431863318,1061.227880522576,LOSS,2026-01-05 03:39:00,3,Tokyo
SELL,4403.651,4408.163094861924,4385.602620552303,-3.183683641567728,1058.0441968810082,LOSS,2026-01-05 03:58:00,3,Tokyo
BUY,4405.2609999999995,4405.2609999999995,4412.549482163519,12.6965303625721,1070.7407272435803,WIN,2026-01-05 04:35:00,4,Tokyo
SELL,4404.123,4406.014981304528,4396.555074781885,-3.212222181730741,1067.5285050618495,LOSS,2026-01-05 05:01:00,5,Tokyo
BUY,4405.934,4405.934,4413.325528671498,12.810342060742194,1080.3388471225917,WIN,2026-01-05 05:03:00,5,Tokyo
SELL,4404.425,4408.717086041394,4387.256655834423,-3.241016541367775,1077.097830581224,LOSS,2026-01-05 05:47:00,5,Tokyo
BUY,4410.473,4410.473,4425.007009733128,12.925173966974686,1090.0230045481985,WIN,2026-01-05 05:54:00,5,Tokyo
SELL,4420.677,4422.255816168843,4414.361735324626,-3.270069013644596,1086.752935534554,LOSS,2026-01-05 08:10:00,8,London
BUY,4424.595,4424.595,4441.517450428942,0.0,1086.752935534554,BE,2026-01-05 08:13:00,8,London
SELL,4431.656,4433.968019212754,4422.407923148982,-3.260258806603662,1083.4926767279503,LOSS,2026-01-05 10:19:00,10,London
BUY,4433.992,4433.992,4441.861604443426,0.0,1083.4926767279503,BE,2026-01-05 10:26:00,10,London
SELL,4430.944,4430.944,4410.540594406638,13.001912120735405,1096.4945888486857,WIN,2026-01-05 11:06:00,11,London
BUY,4413.3949999999995,4413.3949999999995,4431.142038434379,13.157935066184228,1109.65252391487,WIN,2026-01-05 13:46:00,13,London
SELL,4441.735,4445.4713563990845,4426.7895744036605,-3.3289575717446103,1106.3235663431253,LOSS,2026-01-05 16:29:00,16,NewYork
BUY,4445.839,4445.839,4455.176425954443,0.0,1106.3235663431253,BE,2026-01-05 16:41:00,16,NewYork
SELL,4439.341,4446.571862384821,4410.417550460719,-3.318970699029376,1103.0045956440958,LOSS,2026-01-05 17:03:00,17,NewYork
BUY,4446.909,4442.75034828525,4463.543606858999,-3.3090137869322875,1099.6955818571635,LOSS,2026-01-05 17:25:00,17,NewYork
SELL,4440.224,4445.12209536849,4420.631618526042,-3.2990867455714903,1096.396495111592,LOSS,2026-01-05 17:44:00,17,NewYork
BUY,4445.555,4442.924410586691,4456.077357653237,-3.2891894853347763,1093.1073056262571,LOSS,2026-01-05 17:58:00,17,NewYork
SELL,4442.213,4444.8229498258825,4431.773200696469,-3.2793219168787715,1089.8279837093783,LOSS,2026-01-05 18:01:00,18,NewYork
BUY,4446.4169999999995,4442.834902397253,4460.745390410984,-3.269483951128135,1086.55849975825,LOSS,2026-01-05 18:07:00,18,NewYork
SELL,4441.62,4445.422507351445,4426.409970594218,-3.25967549927475,1083.2988242589752,LOSS,2026-01-05 18:28:00,18,NewYork
BUY,4445.179,4445.179,4453.724817653852,0.0,1083.2988242589752,BE,2026-01-05 18:51:00,18,NewYork
SELL,4435.468,4445.460170014886,4395.499319940455,-3.2498964727769253,1080.0489277861982,LOSS,2026-01-05 19:09:00,19,NewYork
BUY,4445.3099999999995,4441.816220605478,4459.285117578087,-3.2401467833585946,1076.8087810028396,LOSS,2026-01-05 19:37:00,19,NewYork
SELL,4441.42,4443.936070236228,4431.355719055087,-3.230426343008519,1073.5783546598311,LOSS,2026-01-05 19:53:00,19,NewYork
BUY,4444.804,4441.5368581758985,4457.8725672964065,-3.2207350639794936,1070.3576195958517,LOSS,2026-01-05 20:14:00,20,NewYork
SELL,4440.995,4444.240228101891,4428.014087592434,-3.211072858787555,1067.1465467370642,LOSS,2026-01-05 20:39:00,20,NewYork
BUY,4445.258,4445.258,4460.1594311695935,12.80575856084477,1079.952305297909,WIN,2026-01-05 21:00:00,21,NewYork
SELL,4441.759,4450.5470380539355,4406.606847784258,-3.2398569158937276,1076.7124483820153,LOSS,2026-01-05 23:33:00,23,Sydney
BUY,4443.563,4437.1170666459,4469.3467334164,-3.230137345146046,1073.4823110368693,LOSS,2026-01-06 01:16:00,1,Tokyo
SELL,4435.463,4439.0513481161,4421.1096075356,-3.220446933110608,1070.2618641037586,LOSS,2026-01-06 01:28:00,1,Tokyo
BUY,4443.353,4443.353,4468.571548707817,12.843142369245102,1083.1050064730036,WIN,2026-01-06 01:42:00,1,Tokyo
SELL,4464.046,4466.170852558855,4455.546589764583,-3.249315019419011,1079.8556914535845,LOSS,2026-01-06 04:43:00,4,Tokyo
BUY,4467.021,4467.021,4478.4487784462935,0.0,1079.8556914535845,BE,2026-01-06 04:54:00,4,Tokyo
SELL,4463.078,4463.078,4440.015721464896,0.0,1079.8556914535845,BE,2026-01-06 05:44:00,5,Tokyo
BUY,4464.585,4458.607675027535,4488.49429988986,-3.2395670743607536,1076.6161243792237,LOSS,2026-01-06 06:35:00,6,Tokyo
SELL,4463.865,4466.074505635383,4455.0269774584685,-3.229848373137671,1073.386276006086,LOSS,2026-01-06 07:47:00,7,London
BUY,4465.692,4464.102813927739,4472.048744289045,-3.2201588280182585,1070.166117178068,LOSS,2026-01-06 07:50:00,7,London
SELL,4464.03,4464.03,4456.023596400378,0.0,1070.166117178068,BE,2026-01-06 07:51:00,7,London
BUY,4466.130999999999,4466.130999999999,4482.277202628253,0.0,1070.166117178068,BE,2026-01-06 08:22:00,8,London
SELL,4462.357,4462.357,4443.831484941005,12.841993406136815,1083.0081105842048,WIN,2026-01-06 09:06:00,9,London
BUY,4454.822,4450.542716615648,4471.939133537409,-3.2490243317526146,1079.759086252452,LOSS,2026-01-06 10:38:00,10,London
SELL,4450.021,4452.47948896269,4440.187044149238,-3.2392772587573564,1076.5198089936948,LOSS,2026-01-06 10:48:00,10,London
BUY,4452.862,4450.5201733186495,4462.229306725402,-3.2295594269810843,1073.2902495667138,LOSS,2026-01-06 10:57:00,10,London
SELL,4450.647,4452.525520671299,4443.132917314803,-3.2198707487001412,1070.0703788180138,LOSS,2026-01-06 11:15:00,11,London
BUY,4452.969,4452.969,4463.280562300645,12.840844545816164,1082.91122336383,WIN,2026-01-06 11:26:00,11,London
SELL,4459.957,4462.698859683407,4448.989561266373,-3.24873367009149,1079.6624896937385,LOSS,2026-01-06 12:44:00,12,London
BUY,4462.847,4460.746599354917,4471.248602580332,-3.2389874690812155,1076.4235022246573,LOSS,2026-01-06 12:56:00,12,London
SELL,4460.339,4464.398278836703,4444.101884653188,-3.229270506673972,1073.1942317179833,LOSS,2026-01-06 13:28:00,13,London
BUY,4467.42,4467.42,4493.101448963751,0.0,1073.1942317179833,BE,2026-01-06 13:57:00,13,London
SELL,4476.598,4481.007305872338,4458.960776510647,-3.21958269515395,1069.9746490228292,LOSS,2026-01-06 15:25:00,15,NewYork
BUY,4481.857,4476.180412638027,4504.563349447893,-3.209923947068488,1066.7647250757607,LOSS,2026-01-06 16:02:00,16,NewYork
SELL,4474.997,4477.956722019246,4463.158111923019,-3.200294175227282,1063.5644309005334,LOSS,2026-01-06 16:08:00,16,NewYork
BUY,4480.449,4480.449,4498.663195143049,0.0,1063.5644309005334,BE,2026-01-06 16:16:00,16,NewYork
SELL,4484.019,4487.69312407288,4469.322503708481,-3.1906932927016003,1060.3737376078318,LOSS,2026-01-06 17:45:00,17,NewYork
BUY,4490.447,4485.768154714124,4509.162381143506,-3.1811212128234954,1057.1926163950084,LOSS,2026-01-06 17:55:00,17,NewYork
SELL,4484.215,4489.538940082962,4462.919239668154,-3.171577849185025,1054.0210385458233,LOSS,2026-01-06 18:32:00,18,NewYork
BUY,4488.5,4486.5978112474895,4496.108755010042,-3.16206311563747,1050.8589754301859,LOSS,2026-01-06 18:57:00,18,NewYork
SELL,4486.319,4486.319,4477.227433715966,0.0,1050.8589754301859,BE,2026-01-06 19:03:00,19,NewYork
BUY,4484.005,4484.005,4493.480912714148,12.610307705162231,1063.4692831353482,WIN,2026-01-06 20:12:00,20,NewYork
SELL,4495.21,4495.21,4482.885213332128,12.761631397624178,1076.2309145329723,WIN,2026-01-06 23:45:00,23,Sydney
BUY,4474.923,4470.216420095245,4493.74931961902,-3.228692743598917,1073.0022217893734,LOSS,2026-01-07 02:29:00,2,Tokyo
SELL,4474.839,4474.839,4464.713900811552,12.876026661472482,1085.8782484508458,WIN,2026-01-07 03:59:00,3,Tokyo
BUY,4469.057,4466.074562265227,4480.986750939092,-3.2576347453525374,1082.6206137054933,LOSS,2026-01-07 05:22:00,5,Tokyo
SELL,4460.606,4460.606,4431.146206746016,0.0,1082.6206137054933,BE,2026-01-07 05:33:00,5,Tokyo
BUY,4459.314,4455.795682464523,4473.387270141908,-3.24786184111648,1079.3727518643768,LOSS,2026-01-07 06:20:00,6,Tokyo
SELL,4452.78,4452.78,4433.771162493268,0.0,1079.3727518643768,BE,2026-01-07 06:27:00,6,Tokyo
BUY,4451.108,4451.108,4460.502176099013,12.952473022372523,1092.3252248867493,WIN,2026-01-07 07:23:00,7,London
SELL,4460.606,4467.311497893195,4433.7840084272175,-3.276975674660248,1089.048249212089,LOSS,2026-01-07 09:08:00,9,London
BUY,4465.978,4462.813323842081,4478.636704631675,-3.2671447476362676,1085.781104464453,LOSS,2026-01-07 10:16:00,10,London
SELL,4460.532,4464.738050028786,4443.707799884855,-3.257343313393359,1082.5237611510595,LOSS,2026-01-07 10:28:00,10,London
BUY,4466.316,4462.649201444057,4480.98319422377,-3.2475712834531785,1079.2761898676063,LOSS,2026-01-07 10:41:00,10,London
SELL,4463.011,4463.011,4453.651328160473,12.951314278411276,1092.2275041460175,WIN,2026-01-07 11:07:00,11,London
BUY,4454.822,4449.309213553563,4476.87314578575,-3.276682512438053,1088.9508216335794,LOSS,2026-01-07 12:37:00,12,London
SELL,4446.919,4446.919,4427.223717519069,0.0,1088.9508216335794,BE,2026-01-07 12:57:00,12,London
BUY,4449.6089999999995,4442.211296239655,4479.199815041377,-3.266852464900738,1085.6839691686787,LOSS,2026-01-07 13:43:00,13,London
SELL,4443.554,4448.784248641239,4422.633005435044,-3.2570519075060362,1082.4269172611725,LOSS,2026-01-07 14:26:00,14,NewYork
BUY,4449.398,4445.145961321739,4466.406154713043,-3.2472807517835176,1079.179636509389,LOSS,2026-01-07 14:58:00,14,NewYork
SELL,4440.041,4440.041,4413.505164110195,0.0,1079.179636509389,BE,2026-01-07 15:01:00,15,NewYork
BUY,4448.776,4438.681170937475,4489.155316250099,-3.237538909528167,1075.9420975998607,LOSS,2026-01-07 15:35:00,15,NewYork
SELL,4458.563,4461.127787475718,4448.303850097129,-3.227826292799582,1072.7142713070612,LOSS,2026-01-07 17:30:00,17,NewYork
BUY,4455.62,4452.658986847255,4467.464052610981,-3.2181428139211836,1069.49612849314,LOSS,2026-01-07 18:37:00,18,NewYork
SELL,4452.447,4455.162162569333,4441.586349722667,-3.2084883854794204,1066.2876401076608,LOSS,2026-01-07 18:55:00,18,NewYork
BUY,4455.731,4450.528755512833,4476.539977948665,-3.1988629203229824,1063.0887771873379,LOSS,2026-01-07 19:35:00,19,NewYork
SELL,4453.37,4458.4059446190495,4433.2262215238015,-3.1892663315620142,1059.8995108557758,LOSS,2026-01-07 20:58:00,20,NewYork
BUY,4456.022,4456.022,4467.24456098584,0.0,1059.8995108557758,BE,2026-01-07 21:55:00,21,NewYork
SELL,4455.998,4455.998,4426.264962024838,12.71879413026931,1072.6183049860451,WIN,2026-01-08 00:26:00,0,Tokyo
BUY,4458.086,4454.20499433062,4473.610022677521,-3.2178549149581355,1069.400450071087,LOSS,2026-01-08 01:13:00,1,Tokyo
SELL,4452.168,4452.168,4434.550556765995,12.832805400853045,1082.23325547194,WIN,2026-01-08 01:35:00,1,Tokyo
BUY,4444.438,4441.19810674043,4457.397573038279,-3.2466997664158197,1078.9865557055243,LOSS,2026-01-08 03:26:00,3,Tokyo
SELL,4441.587,4441.587,4434.005028794255,12.947838668466293,1091.9343943739907,WIN,2026-01-08 03:41:00,3,Tokyo
BUY,4426.3589999999995,4426.3589999999995,4442.051970322397,0.0,1091.9343943739907,BE,2026-01-08 06:27:00,6,Tokyo
SELL,4431.392,4431.392,4419.166490086216,0.0,1091.9343943739907,BE,2026-01-08 07:47:00,7,London
BUY,4431.708,4425.920358129475,4454.858567482098,-3.275803183121972,1088.6585911908687,LOSS,2026-01-08 09:00:00,9,London
SELL,4428.195,4432.020240282896,4412.894038868413,-3.265975773572606,1085.3926154172962,LOSS,2026-01-08 10:08:00,10,London
BUY,4432.858,4428.097796238339,4451.898815046647,-3.2561778462518887,1082.1364375710443,LOSS,2026-01-08 10:39:00,10,London
SELL,4428.349,4428.349,4415.597664012972,12.985637250852532,1095.1220748218968,WIN,2026-01-08 11:15:00,11,London
BUY,4425.245,4419.537586821714,4448.074652713142,-3.2853662244656907,1091.8367085974312,LOSS,2026-01-08 12:37:00,12,London
SELL,4418.728,4425.337929219207,4392.288283123174,-3.2755101257922936,1088.5611984716388,LOSS,2026-01-08 13:10:00,13,London
BUY,4430.096,4423.256407004181,4457.4543719832745,-3.2656835954149166,1085.295514876224,LOSS,2026-01-08 13:22:00,13,London
SELL,4422.55,4428.93190533901,4397.022378643961,-3.2558865446286718,1082.0396283315952,LOSS,2026-01-08 13:59:00,13,London
BUY,4427.8859999999995,4425.246026860172,4438.445892559311,-3.2461188849947855,1078.7935094466004,LOSS,2026-01-08 14:30:00,14,NewYork
SELL,4423.416,4427.058554284022,4408.845782863914,-3.2363805283398013,1075.5571289182606,LOSS,2026-01-08 14:32:00,14,NewYork
BUY,4432.162,4425.465689537124,4458.947241851507,-3.2266713867547816,1072.3304575315058,LOSS,2026-01-08 14:33:00,14,NewYork
SELL,4456.829,4456.829,4437.18077110973,0.0,1072.3304575315058,BE,2026-01-08 18:06:00,18,NewYork
BUY,4451.397,4451.397,4460.747603358685,12.867965490378069,1085.1984230218839,WIN,2026-01-08 19:44:00,19,NewYork
SELL,4475.599,4475.599,4469.3481526236155,13.022381076262608,1098.2208040981466,WIN,2026-01-08 23:46:00,23,Sydney
BUY,4465.130999999999,4465.130999999999,4487.2486605352005,0.0,1098.2208040981466,BE,2026-01-09 01:48:00,1,Tokyo
SELL,4468.272,4468.272,4457.738355180244,0.0,1098.2208040981466,BE,2026-01-09 02:56:00,2,Tokyo
BUY,4466.248,4462.471193266701,4481.355226933192,-3.2946624122944397,1094.9261416858521,LOSS,2026-01-09 04:57:00,4,Tokyo
SELL,4463.376,4463.376,4457.647400155176,0.0,1094.9261416858521,BE,2026-01-09 05:14:00,5,Tokyo
BUY,4468.746,4462.673317063301,4493.036731746798,-3.2847784250575565,1091.6413632607946,LOSS,2026-01-09 05:32:00,5,Tokyo
SELL,4472.17,4472.17,4465.407945321787,0.0,1091.6413632607946,BE,2026-01-09 07:22:00,7,London
BUY,4472.315,4470.973091670045,4477.68263331982,-3.2749240897823837,1088.3664391710122,LOSS,2026-01-09 07:55:00,7,London
SELL,4470.527,4472.868391112706,4461.161435549175,-3.2650993175130365,1085.1013398534992,LOSS,2026-01-09 07:58:00,7,London
BUY,4476.264999999999,4470.7438807825165,4498.349476869931,-3.255304019560498,1081.8460358339387,LOSS,2026-01-09 08:08:00,8,London
SELL,4469.693,4473.678691816527,4453.7502327338925,-3.245538107501816,1078.600497726437,LOSS,2026-01-09 08:36:00,8,London
BUY,4472.586,4468.817954595783,4487.65818161687,-3.235801493179311,1075.3646962332577,LOSS,2026-01-09 09:09:00,9,London
SELL,4471.945,4473.6659902014035,4465.061039194385,-3.226094088699773,1072.138602144558,LOSS,2026-01-09 09:56:00,9,London
BUY,4473.6759999999995,4471.459650531588,4482.541397873647,-3.216415806433674,1068.9221863381244,LOSS,2026-01-09 10:12:00,10,London
SELL,4472.062,4473.444653945576,4466.5313842176965,-3.2067665590143735,1065.71541977911,LOSS,2026-01-09 10:16:00,10,London
BUY,4472.918,4471.466014562699,4478.725941749204,-3.1971462593373303,1062.5182735197727,LOSS,2026-01-09 10:17:00,10,London
SELL,4470.677,4473.454328897606,4459.567684409576,-3.1875548205593183,1059.3307186992133,LOSS,2026-01-09 10:27:00,10,London
BUY,4473.380999999999,4470.036260610137,4486.759957559449,-3.17799215609764,1056.1527265431157,LOSS,2026-01-09 11:02:00,11,London
SELL,4469.476,4472.524293202077,4457.282827191689,-3.168458179629347,1052.9842683634863,LOSS,2026-01-09 11:32:00,11,London
BUY,4472.081999999999,4472.081999999999,4479.34241914723,12.635811220361836,1065.620079583848,WIN,2026-01-09 11:54:00,11,London
SELL,4470.812,4470.812,4455.612614576608,0.0,1065.620079583848,BE,2026-01-09 12:24:00,12,London
BUY,4470.24,4467.694916289809,4480.420334840763,-3.1968602387515443,1062.4232193450966,LOSS,2026-01-09 13:09:00,13,London
SELL,4466.951,4469.661067778143,4456.110728887429,-3.18726965803529,1059.2359496870613,LOSS,2026-01-09 13:16:00,13,London
BUY,4471.9349999999995,4467.588802720662,4489.3197891173495,-3.1777078490611834,1056.0582418380002,LOSS,2026-01-09 13:24:00,13,London
SELL,4486.186,4489.167045122739,4474.261819509042,-3.168174725514,1052.8900671124861,LOSS,2026-01-09 14:52:00,14,NewYork
BUY,4489.536,4489.536,4498.70163752283,12.634680805349834,1065.524747917836,WIN,2026-01-09 14:54:00,14,NewYork
SELL,4504.701,4508.1715904193425,4490.81863832263,-3.196574243753508,1062.3281736740826,LOSS,2026-01-09 16:17:00,16,NewYork
BUY,4507.4529999999995,4504.192953651278,4520.493185394886,-3.186984521022248,1059.1411891530604,LOSS,2026-01-09 16:55:00,16,NewYork
SELL,4503.119,4507.215344808847,4486.733620764612,-3.177423567459181,1055.9637655856013,LOSS,2026-01-09 17:24:00,17,NewYork
BUY,4508.33,4505.206928036907,4520.822287852372,-3.167891296756804,1052.7958742888445,LOSS,2026-01-09 17:35:00,17,NewYork
SELL,4504.263,4504.263,4493.002729116969,12.633550491466135,1065.4294247803107,WIN,2026-01-09 17:41:00,17,NewYork
BUY,4501.78,4493.914051806136,4533.243792775455,-3.196288274340932,1062.2331365059697,LOSS,2026-01-09 18:36:00,18,NewYork
SELL,4494.552,4497.931849730845,4481.032601076618,-3.1866994095179093,1059.0464370964519,LOSS,2026-01-09 19:05:00,19,NewYork
BUY,4499.397,4499.397,4514.1464022630635,12.708557245157422,1071.7549943416093,WIN,2026-01-09 19:18:00,19,NewYork
SELL,4574.883,4580.642831915446,4551.8436723382165,-3.215264983024828,1068.5397293585845,LOSS,2026-01-12 01:39:00,1,Tokyo
BUY,4576.615,4569.96225226539,4603.225990938439,-3.2056191880757536,1065.3341101705087,LOSS,2026-01-12 02:44:00,2,Tokyo
SELL,4572.767,4577.681320864539,4553.109716541843,-3.196002330511526,1062.1381078399972,LOSS,2026-01-12 03:44:00,3,Tokyo
BUY,4570.306,4570.306,4580.830428102333,0.0,1062.1381078399972,BE,2026-01-12 05:11:00,5,Tokyo
SELL,4572.345,4577.68120187417,4551.00019250332,-3.186414323519992,1058.9516935164772,LOSS,2026-01-12 06:13:00,6,Tokyo
BUY,4577.799,4577.799,4593.06708132857,12.707420322197727,1071.659113838675,WIN,2026-01-12 06:53:00,6,Tokyo
SELL,4582.008,4584.892554938213,4570.469780247147,-3.214977341516025,1068.444136497159,LOSS,2026-01-12 08:21:00,8,London
BUY,4586.331999999999,4586.331999999999,4600.976421606342,0.0,1068.444136497159,BE,2026-01-12 08:38:00,8,London
SELL,4590.634,4595.339990942095,4571.81003623162,-3.205332409491477,1065.2388040876674,LOSS,2026-01-12 09:51:00,9,London
BUY,4593.755999999999,4590.328975476228,4607.464098095084,-3.1957164122630024,1062.0430876754044,LOSS,2026-01-12 10:51:00,10,London
SELL,4589.895,4589.895,4577.164522173382,0.0,1062.0430876754044,BE,2026-01-12 11:20:00,11,London
BUY,4585.786,4585.786,4595.734325078425,12.744517052104854,1074.7876047275092,WIN,2026-01-12 12:44:00,12,London
SELL,4598.59,4608.038047703762,4560.7978091849545,-3.224362814182528,1071.5632419133267,LOSS,2026-01-12 14:10:00,14,NewYork
BUY,4603.468,4599.698893396664,4618.544426413343,-3.21468972573998,1068.3485521875866,LOSS,2026-01-12 14:44:00,14,NewYork
SELL,4616.738,4616.738,4590.053233404181,0.0,1068.3485521875866,BE,2026-01-12 16:37:00,16,NewYork
BUY,4618.108,4614.929914910763,4630.82034035695,-3.2050456565627594,1065.1435065310238,LOSS,2026-01-12 17:53:00,17,NewYork
SELL,4614.883,4614.883,4605.582326235339,12.781722078372287,1077.925228609396,WIN,2026-01-12 18:09:00,18,NewYork
BUY,4610.965,4610.965,4622.228155328095,0.0,1077.925228609396,BE,2026-01-12 19:08:00,19,NewYork
SELL,4610.124,4610.124,4591.908623322506,12.935102743312752,1090.8603313527087,WIN,2026-01-12 19:57:00,19,NewYork
BUY,4602.329,4593.1409377791,4639.0812488836,-3.272580994058126,1087.5877503586505,LOSS,2026-01-12 23:02:00,23,Sydney
SELL,4587.084,4594.9449697331165,4555.640121067533,-3.2627632510759517,1084.3249871075745,LOSS,2026-01-12 23:12:00,23,Sydney
BUY,4593.432,4588.075187772018,4614.859248911928,-3.2529749613227232,1081.0720121462518,LOSS,2026-01-12 23:53:00,23,Sydney
SELL,4589.41,4589.41,4574.117166905391,0.0,1081.0720121462518,BE,2026-01-13 00:31:00,0,Tokyo
